2026/08/17 01:08:33.858, 0 %, 0 %, 0 MiB, 46068 MiB, 51, 36.64 W, 210 MHz, 405 MHz
2026/08/17 01:08:38.920, 0 %, 0 %, 0 MiB, 46068 MiB, 50, 35.99 W, 210 MHz, 405 MHz
2026/08/17 01:08:43.974, 0 %, 0 %, 0 MiB, 46068 MiB, 48, 35.92 W, 210 MHz, 405 MHz
2026/08/17 01:08:49.040, 0 %, 0 %, 0 MiB, 46068 MiB, 47, 35.54 W, 210 MHz, 405 MHz
2026/08/17 01:08:54.123, 0 %, 0 %, 0 MiB, 46068 MiB, 46, 35.38 W, 210 MHz, 405 MHz
2026/08/17 01:08:59.188, 0 %, 0 %, 0 MiB, 46068 MiB, 45, 35.17 W, 210 MHz, 405 MHz
2026/08/17 01:09:04.240, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 34.82 W, 210 MHz, 405 MHz
2026/08/17 01:09:09.320, 34 %, 2 %, 19763 MiB, 46068 MiB, 48, 119.55 W, 1800 MHz, 7601 MHz
2026/08/17 01:09:14.387, 100 %, 70 %, 21999 MiB, 46068 MiB, 55, 298.93 W, 1680 MHz, 7601 MHz
2026/08/17 01:09:19.455, 99 %, 64 %, 43571 MiB, 46068 MiB, 57, 295.76 W, 1440 MHz, 7601 MHz
2026/08/17 01:09:24.519, 99 %, 77 %, 43573 MiB, 46068 MiB, 58, 294.03 W, 1665 MHz, 7601 MHz
2026/08/17 01:09:29.596, 0 %, 0 %, 0 MiB, 46068 MiB, 56, 146.71 W, 1920 MHz, 7601 MHz
2026/08/17 01:09:34.662, 0 %, 0 %, 0 MiB, 46068 MiB, 51, 36.13 W, 210 MHz, 405 MHz
2026/08/17 01:09:39.719, 0 %, 0 %, 0 MiB, 46068 MiB, 49, 35.90 W, 210 MHz, 405 MHz
2026/08/17 01:09:44.788, 0 %, 0 %, 0 MiB, 46068 MiB, 48, 35.63 W, 210 MHz, 405 MHz
2026/08/17 01:09:49.862, 0 %, 0 %, 0 MiB, 46068 MiB, 47, 35.14 W, 210 MHz, 405 MHz
2026/08/17 01:09:54.933, 0 %, 0 %, 0 MiB, 46068 MiB, 46, 34.96 W, 210 MHz, 405 MHz
2026/08/17 01:10:00.005, 0 %, 0 %, 0 MiB, 46068 MiB, 45, 35.33 W, 210 MHz, 405 MHz
2026/08/17 01:10:05.057, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 35.08 W, 210 MHz, 405 MHz
2026/08/17 01:10:10.112, 0 %, 0 %, 0 MiB, 46068 MiB, 43, 35.05 W, 210 MHz, 405 MHz
2026/08/17 01:10:15.172, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 34.85 W, 210 MHz, 405 MHz
2026/08/17 01:10:20.255, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 34.83 W, 210 MHz, 405 MHz
2026/08/17 01:10:25.315, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 34.75 W, 210 MHz, 405 MHz
2026/08/17 01:10:30.369, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 34.58 W, 210 MHz, 405 MHz
2026/08/17 01:10:35.425, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 34.63 W, 210 MHz, 405 MHz
2026/08/17 01:10:40.496, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 34.61 W, 210 MHz, 405 MHz
2026/08/17 01:10:45.576, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.58 W, 210 MHz, 405 MHz
2026/08/17 01:10:50.667, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.60 W, 210 MHz, 405 MHz
2026/08/17 01:10:55.726, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.54 W, 210 MHz, 405 MHz
2026/08/17 01:11:00.793, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.62 W, 210 MHz, 405 MHz
2026/08/17 01:11:05.847, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.55 W, 210 MHz, 405 MHz
2026/08/17 01:11:10.926, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.50 W, 210 MHz, 405 MHz
2026/08/17 01:11:16.007, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.38 W, 210 MHz, 405 MHz
2026/08/17 01:11:21.064, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.41 W, 210 MHz, 405 MHz
2026/08/17 01:11:26.139, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.57 W, 210 MHz, 405 MHz
2026/08/17 01:11:31.229, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.44 W, 210 MHz, 405 MHz
2026/08/17 01:11:36.297, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.38 W, 210 MHz, 405 MHz
2026/08/17 01:11:41.377, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.35 W, 210 MHz, 405 MHz
2026/08/17 01:11:46.447, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.39 W, 210 MHz, 405 MHz
2026/08/17 01:11:51.506, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.31 W, 210 MHz, 405 MHz
2026/08/17 01:11:56.556, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.21 W, 210 MHz, 405 MHz
2026/08/17 01:12:01.632, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.23 W, 210 MHz, 405 MHz
2026/08/17 01:12:06.703, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.10 W, 210 MHz, 405 MHz
2026/08/17 01:12:11.765, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.40 W, 210 MHz, 405 MHz
2026/08/17 01:12:16.840, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.24 W, 210 MHz, 405 MHz
2026/08/17 01:12:21.932, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.22 W, 210 MHz, 405 MHz
2026/08/17 01:12:27.006, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.31 W, 210 MHz, 405 MHz
2026/08/17 01:12:32.081, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.07 W, 210 MHz, 405 MHz
2026/08/17 01:12:37.148, 4 %, 0 %, 19763 MiB, 46068 MiB, 38, 107.11 W, 1800 MHz, 7601 MHz
2026/08/17 01:12:42.199, 100 %, 68 %, 21999 MiB, 46068 MiB, 44, 226.49 W, 1665 MHz, 7601 MHz
2026/08/17 01:12:47.255, 100 %, 51 %, 43571 MiB, 46068 MiB, 48, 206.75 W, 1665 MHz, 7601 MHz
2026/08/17 01:12:52.308, 82 %, 48 %, 43573 MiB, 46068 MiB, 51, 279.93 W, 1845 MHz, 7601 MHz
2026/08/17 01:12:57.360, 99 %, 77 %, 43575 MiB, 46068 MiB, 54, 290.97 W, 1455 MHz, 7601 MHz
2026/08/17 01:13:02.413, 95 %, 61 %, 43575 MiB, 46068 MiB, 57, 294.31 W, 1470 MHz, 7601 MHz
2026/08/17 01:13:07.480, 100 %, 79 %, 43577 MiB, 46068 MiB, 59, 293.95 W, 1530 MHz, 7601 MHz
2026/08/17 01:13:12.550, 100 %, 9 %, 0 MiB, 46068 MiB, 57, 153.69 W, 1920 MHz, 7601 MHz
2026/08/17 01:13:17.600, 0 %, 0 %, 0 MiB, 46068 MiB, 52, 39.34 W, 210 MHz, 405 MHz
2026/08/17 01:13:22.661, 0 %, 0 %, 0 MiB, 46068 MiB, 50, 35.99 W, 210 MHz, 405 MHz
2026/08/17 01:13:27.713, 0 %, 0 %, 0 MiB, 46068 MiB, 48, 35.88 W, 210 MHz, 405 MHz
2026/08/17 01:13:32.768, 0 %, 0 %, 0 MiB, 46068 MiB, 47, 35.54 W, 210 MHz, 405 MHz
2026/08/17 01:13:37.846, 0 %, 0 %, 0 MiB, 46068 MiB, 46, 35.45 W, 210 MHz, 405 MHz
2026/08/17 01:13:42.921, 0 %, 0 %, 0 MiB, 46068 MiB, 45, 35.51 W, 210 MHz, 405 MHz
2026/08/17 01:13:47.984, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 35.51 W, 210 MHz, 405 MHz
2026/08/17 01:13:53.059, 0 %, 0 %, 0 MiB, 46068 MiB, 43, 35.23 W, 210 MHz, 405 MHz
2026/08/17 01:13:58.129, 8 %, 0 %, 1337 MiB, 46068 MiB, 45, 97.21 W, 1800 MHz, 7601 MHz
2026/08/17 01:14:03.193, 17 %, 1 %, 19763 MiB, 46068 MiB, 46, 116.81 W, 1800 MHz, 7601 MHz
2026/08/17 01:14:08.262, 1 %, 0 %, 42421 MiB, 46068 MiB, 51, 283.31 W, 1935 MHz, 7601 MHz
2026/08/17 01:14:13.313, 99 %, 69 %, 43571 MiB, 46068 MiB, 55, 294.99 W, 1590 MHz, 7601 MHz
2026/08/17 01:14:18.382, 100 %, 83 %, 43573 MiB, 46068 MiB, 58, 297.99 W, 1440 MHz, 7601 MHz
2026/08/17 01:14:23.454, 99 %, 68 %, 43575 MiB, 46068 MiB, 60, 292.56 W, 1515 MHz, 7601 MHz
2026/08/17 01:14:28.511, 100 %, 74 %, 43577 MiB, 46068 MiB, 61, 289.43 W, 1500 MHz, 7601 MHz
2026/08/17 01:14:33.564, 93 %, 58 %, 43579 MiB, 46068 MiB, 63, 293.90 W, 1440 MHz, 7601 MHz
2026/08/17 01:14:38.639, 99 %, 61 %, 43579 MiB, 46068 MiB, 65, 282.52 W, 1425 MHz, 7601 MHz
2026/08/17 01:14:43.706, 100 %, 75 %, 43693 MiB, 46068 MiB, 66, 293.62 W, 1440 MHz, 7601 MHz
2026/08/17 01:14:48.758, 99 %, 78 %, 43695 MiB, 46068 MiB, 66, 293.37 W, 1650 MHz, 7601 MHz
2026/08/17 01:14:53.811, 100 %, 84 %, 43699 MiB, 46068 MiB, 67, 298.17 W, 1575 MHz, 7601 MHz
2026/08/17 01:14:58.862, 0 %, 0 %, 43699 MiB, 46068 MiB, 66, 198.45 W, 1905 MHz, 7601 MHz
2026/08/17 01:15:03.917, 0 %, 0 %, 0 MiB, 46068 MiB, 62, 137.04 W, 420 MHz, 5001 MHz
2026/08/17 01:15:08.968, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 126.78 W, 1800 MHz, 7601 MHz
2026/08/17 01:15:14.026, 0 %, 0 %, 0 MiB, 46068 MiB, 57, 39.08 W, 210 MHz, 405 MHz
2026/08/17 01:15:19.082, 0 %, 0 %, 0 MiB, 46068 MiB, 55, 37.78 W, 210 MHz, 405 MHz
2026/08/17 01:15:24.181, 0 %, 0 %, 0 MiB, 46068 MiB, 54, 37.08 W, 210 MHz, 405 MHz
2026/08/17 01:15:29.250, 0 %, 0 %, 0 MiB, 46068 MiB, 52, 36.36 W, 210 MHz, 405 MHz
2026/08/17 01:15:34.314, 0 %, 0 %, 0 MiB, 46068 MiB, 51, 36.02 W, 210 MHz, 405 MHz
2026/08/17 01:15:39.368, 0 %, 0 %, 0 MiB, 46068 MiB, 49, 35.74 W, 210 MHz, 405 MHz
2026/08/17 01:15:44.446, 0 %, 0 %, 0 MiB, 46068 MiB, 48, 35.38 W, 210 MHz, 405 MHz
2026/08/17 01:15:49.520, 0 %, 0 %, 0 MiB, 46068 MiB, 47, 35.36 W, 210 MHz, 405 MHz
2026/08/17 01:15:54.578, 0 %, 0 %, 0 MiB, 46068 MiB, 46, 34.90 W, 210 MHz, 405 MHz
2026/08/17 01:15:59.665, 0 %, 0 %, 0 MiB, 46068 MiB, 45, 35.08 W, 210 MHz, 405 MHz
2026/08/17 01:16:04.742, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 35.00 W, 210 MHz, 405 MHz
2026/08/17 01:16:09.794, 0 %, 0 %, 0 MiB, 46068 MiB, 44, 35.01 W, 210 MHz, 405 MHz
2026/08/17 01:16:14.856, 0 %, 0 %, 0 MiB, 46068 MiB, 43, 34.63 W, 210 MHz, 405 MHz
2026/08/17 01:16:19.941, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 34.66 W, 210 MHz, 405 MHz
2026/08/17 01:16:25.023, 0 %, 0 %, 0 MiB, 46068 MiB, 42, 34.73 W, 210 MHz, 405 MHz
2026/08/17 01:16:30.086, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 34.68 W, 210 MHz, 405 MHz
2026/08/17 01:16:35.140, 0 %, 0 %, 0 MiB, 46068 MiB, 41, 34.64 W, 210 MHz, 405 MHz
2026/08/17 01:16:40.204, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 34.48 W, 210 MHz, 405 MHz
2026/08/17 01:16:45.290, 0 %, 0 %, 0 MiB, 46068 MiB, 40, 34.31 W, 210 MHz, 405 MHz
2026/08/17 01:16:50.359, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.29 W, 210 MHz, 405 MHz
2026/08/17 01:16:55.448, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.56 W, 210 MHz, 405 MHz
2026/08/17 01:17:00.503, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 34.34 W, 210 MHz, 405 MHz
2026/08/17 01:17:05.569, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.33 W, 210 MHz, 405 MHz
2026/08/17 01:17:10.652, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.48 W, 210 MHz, 405 MHz
2026/08/17 01:17:15.718, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.36 W, 210 MHz, 405 MHz
2026/08/17 01:17:20.798, 0 %, 0 %, 0 MiB, 46068 MiB, 38, 34.36 W, 210 MHz, 405 MHz
2026/08/17 01:17:25.865, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.32 W, 210 MHz, 405 MHz
2026/08/17 01:17:30.931, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.25 W, 210 MHz, 405 MHz
2026/08/17 01:17:35.985, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.32 W, 210 MHz, 405 MHz
2026/08/17 01:17:41.042, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.48 W, 210 MHz, 405 MHz
2026/08/17 01:17:46.128, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.39 W, 210 MHz, 405 MHz
2026/08/17 01:17:51.236, 0 %, 0 %, 0 MiB, 46068 MiB, 37, 34.28 W, 210 MHz, 405 MHz
2026/08/17 01:17:56.310, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.37 W, 210 MHz, 405 MHz
2026/08/17 01:18:01.362, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.26 W, 210 MHz, 405 MHz
2026/08/17 01:18:06.413, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.08 W, 210 MHz, 405 MHz
2026/08/17 01:18:11.482, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.10 W, 210 MHz, 405 MHz
2026/08/17 01:18:16.557, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.13 W, 210 MHz, 405 MHz
2026/08/17 01:18:21.634, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.18 W, 210 MHz, 405 MHz
2026/08/17 01:18:26.686, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.28 W, 210 MHz, 405 MHz
2026/08/17 01:18:31.762, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 34.23 W, 210 MHz, 405 MHz
2026/08/17 01:18:36.830, 0 %, 0 %, 0 MiB, 46068 MiB, 36, 33.91 W, 210 MHz, 405 MHz
2026/08/17 01:18:41.885, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.08 W, 210 MHz, 405 MHz
2026/08/17 01:18:46.943, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 34.03 W, 210 MHz, 405 MHz
